page,name,link,thumbnail,rating,date,snippet,images,local_guide
4,AKa Rhoma,https://www.google.com/maps/contrib/117073151472302200661?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUQ5Wa_FN0WghZLQWv6vKW6QL48_MzRWEKDBLgJwOxb0RMCCj_I7w=s120-c-rp-mo-br100,1.0,5 bulan lalu,"tagihan saya tiba2 melonjak tinggi dan anehnya tdk ada nominal jmlh meter kubik air,yg ngecek meteran ngawur apa perusahaannya yg goblok main awut aja,,dhub.i call center gk ada yg bisa,,sy cb ke kntrnya siapa tau ada jwbn yg pasti",,True
5,Via Rianti,https://www.google.com/maps/contrib/105718256661431953503?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXCtmTp57qen8Zml0s7PsNxKaD_DkV1nQxFwHieK29t9h-lJco=s120-c-rp-mo-br100,1.0,3 bulan lalu,"Ini serius PERUMDA kayak gini? D wa di nomor pelayanan respon nya slow. Bahkan bs dibilang g dibalas. Ditlp susah. Dan surprise nya lagi, bulan ini tarif yg naik  hampir 3x lipat. Parah sih.",['https://lh3.googleusercontent.com/geougc-cs/AB3l90CIJtIvsFCE3LsIOKw5nPBOiIqR14r7IMh9PiguZ0ealQ8yLpwne2YkR8SDEw0Wu7RFlSu18f8Bxu2OlEvYw-Z1UCoJUIqp1PG3_4a0p8I5TCF7vqA7SZuIHOdvX0ioDAdS7ww'],True
5,fatchur gthuq,https://www.google.com/maps/contrib/101231661252840583132?hl=id,https://lh3.googleusercontent.com/a/ACg8ocK0MTxo0pP-oGxNlryFojQfVwOLkuJ9fL3gjeDxLPbyny_7fbg=s120-c-rp-mo-br100,1.0,3 minggu lalu,Banyu kotor di dol.komplain ngk ada yg angkat dan ig ngk di respon,['https://lh3.googleusercontent.com/geougc-cs/AB3l90BBd6kzJmm8KFnHnXZZwbnmsKZS7c6VFQ5kyG24CR6wvjnRlJCLDvXAH03kjGPYqshOJXoN3P_UgW2dOqwTB3INf25W3q6P_jJ65UdS078gMQ7Ve6iNI6Tgysufveoet3pE9hP4eeR7BnIj'],True
5,Robith Alamsyah,https://www.google.com/maps/contrib/117887289427072213804?hl=id,https://lh3.googleusercontent.com/a/ACg8ocLtBxEkDPJxrcsDaSqEDtgPu6xdQ6J8wjVXcxPV1aMaDdBkbg=s120-c-rp-mo-br100,1.0,5 bulan lalu,"Instansi Pemerintah nggak ada yang bener. Rating mu aja sampe 1,3. Udah jalan berapa tahun juga nggak ada pembenahan sama sekali. Tagihan melonjak parah, nggal ada kebocoran, pemakaian normal, tapi tagihanya sampe 2jt.",,True
5,imam nasa'i,https://www.google.com/maps/contrib/115816276289258921999?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjWSEjVp9EMKYrH0yZlv5h8Aq37fm-Z_cbAcLhlstMfEDbkrb8VU=s120-c-rp-mo-br100,1.0,Diedit 2 tahun lalu,"Sudahlah bayarnya mahal ( bulan ini tembus 200rb,pernah beberapa bulan yg lalu tembus 200rb bahkan lebih selama beberapa bulan kemudian ada penggantian meteran secara massal,bayarnya normal di 135 ribuan,lah sekarang koq 200 ribuan lagi.ini tarip akal2an apa gimana ya?),ditambah lagi kwalitas air yg semakin jelek,air lebih cepat mengendap lumpur, terpaksa harus keluar biaya tambahan lagi untuk beli filter🤦🤦🤦.
Lihat aja filternya baru dipasang, digunakan baru sehari kotorannya sudah kelihatan banget.
Tanggapannya dong gimana ini?
Saya tambahin foto filter saya penggunaan 1 minggu kotornya sudah minta ampun itu membuktikan klo kwalitas air PDAM memang kurang bagus.","['https://lh3.googleusercontent.com/geougc-cs/AB3l90BNHGta1ApL8tjFSPXnWdfLDzzUGanKIdI7ZTnfAnKoHf1dhnpHSQYkNBIurBXjF57kCtGJOQlCLw25au2jfTyFyCCOsWjgBS-ZYyjdmQN6zsSjer6vksFzjQYcMnl3bUFqvz8yeg', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90APY21zVAh5XN4ruy-jPENDnJ5bzaIhQ5OxUpeIthL7bqgzWHvSbPE9y9j0iqyLqxo8GlVculch0G3G_00RRK8K6ojo7_4wRBRoet7Ie6ydApnhD3G1i0WQdcePHlXChOqHekdF']",
5,Rio Budiyono,https://www.google.com/maps/contrib/110524275501070726001?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjW0YKC6HQuzwlnqiNcB23gYYIcGuimzsAeEaWiTuz76ZY5AFtFwBw=s120-c-rp-mo-ba3-br100,1.0,2 bulan lalu,"air setiap harinya kecil sekali, mau cuci piring saja harus nunggu di atas jam 9 malam",,True
5,Nurdy Ansyah,https://www.google.com/maps/contrib/114006037612325579914?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjWFABDNO5_qbkU5TDx95KFL4jP0Aax5-HzuxT4cWJtoq43WuyzC=s120-c-rp-mo-br100,1.0,sebulan lalu,"PDAM tai..
Call center tai. D telp sibuk. Giliran nyambung g d angkt.. Bangsat..
Bayar telat denda. Bangsat tenan PDAM iki..",,True
5,Pohon Bodhi,https://www.google.com/maps/contrib/102894512996670284078?hl=id,https://lh3.googleusercontent.com/a/ACg8ocJYT5OmQWgGcW-1uQNnd-6u3bJwvJKgUk5lwrITpcn5eq_jBw=s120-c-rp-mo-br100,1.0,Diedit 3 bulan lalu,"air tidak digunakan ditinggal mudik malah tagihan naik 2 x lipat,, mulai bulan januari 2025 tagihan naik teruss,,, korupsi terooos",,True
5,Alif Indrayana,https://www.google.com/maps/contrib/103940750903488963080?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVX8gkXKEtrRVNbAlXLZwpcDeU_Hd7Ylm-_al1CY0YH5QFB7no=s120-c-rp-mo-br100,1.0,4 bulan lalu,"Yang saya rasakan hampir sama seperti ulasan² konsumen yg lain, saya daerah sedati Perumahan GKSP, Bulan kmrn normal biasanya sebulan kena 50rb knp bulan ini bisa 175rb, anda sebagai perusahaan kalo menentukan perhitungan pembayaran yg betul jgn asal menurut udelmu dewe, liat itu ulasanmu semua kecewa sama pelayanan mu, Surabaya aja ga seeprti ini tagihan airnya",,True
5,anita 354,https://www.google.com/maps/contrib/118119001147718872125?hl=id,https://lh3.googleusercontent.com/a/ACg8ocJMrlRQG3IpnOETndPAMTsTMJPqNBaa_x3VCEOOnTu1YNAjrg=s120-c-rp-mo-ba2-br100,1.0,7 bulan lalu,"Sudah kapok pakai air PDAM ini,pernah pake tahun 2016 waktu itu ditinggal umroh plg plg tagihan udah 900 rbu aja alasannya pipa bocor. Padahal rmh g ada org, semua kran air dan tandon g ada yg netes setetes pun. Niat bgt munglinya.",,True
5,I MADE BAYU SUGIANTARA,https://www.google.com/maps/contrib/117405720321971001031?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjWYQU0KcE40lcs3tdyKHDaGfTouesMvFt_dH3mP5ON1KHJAi0Pm=s120-c-rp-mo-ba2-br100,5.0,2 bulan lalu,"PDAM Tetap Berjaya Selamannya.
Terimakasih Perum Bluru Air Nya Lancar & Bersih 🙏🏼 .",,True
6,Achmad Zakaria,https://www.google.com/maps/contrib/116978691520015311634?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXlPJNyrraG3WHS8WRa6RmJUGmSXnuyW3dLr7p7hxp4KQtiqCM=s120-c-rp-mo-br100,1.0,3 bulan lalu,dari pagi sampai sore air ga keluar ga ada pemberitahuan minimal dierbaikin min pelayanannya masak saya mandi di kantor pdam?,,True
6,christian hardinata,https://www.google.com/maps/contrib/101215731655861307058?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjV4rCs7a39liF_EHerlZfpQqA1KNqMmCYRzOnxl42i_KWpZGQua=s120-c-rp-mo-br100,1.0,3 bulan lalu,Perum grand aloha jam sibuk tambah tidak keluar . Bayar telat kena denda air tdk keluar diam saja,,True
6,Laksmi Langgeng,https://www.google.com/maps/contrib/110971553111218651745?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUhJqoKD70lvBPjl5FcBl-z9j7WPfc_AVjFjzNxIbB01pSCSl6z2Q=s120-c-rp-mo-br100,1.0,6 bulan lalu,"Saya sebulan lebih daftar pasang baru bayar 1.5 jt sampai hari ini belum terpasang, setelah saya tanyakan la kok disuruh ngumpulin berkas lagi.. sy tggu konfirmasi nya PDAM SIDOARJO",,True
6,Civass channel,https://www.google.com/maps/contrib/112144210558759833474?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUFeCry5X5KvDJz8hjvObhavM_9eDLoPv3U6fsPEksuvv4MaikE=s120-c-rp-mo-br100,1.0,5 bulan lalu,Rumah kosong g ditempati..g ada pemakaian tagihan sampai 385 ribu..g masuk akal PDAM ini...,,
6,Budi Tryaditia,https://www.google.com/maps/contrib/118261508095794523388?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUPzMvCTd0__HxxjlCEuQ4GgC2LzJUDjSWK6wMQFVyB4Jb4znOf=s120-c-rp-mo-br100,1.0,5 bulan lalu,tagihan saya tiba2 melonjak padahal rumah tidak ada yg isi selama beberapa bulan terakhir.. kalau ditanya alasan pipa bocor tp gk ada yang bocor..,,True
6,Fira Yunia,https://www.google.com/maps/contrib/114363350097010236551?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXKRBRf14HTeiBwUZvpgqhl6ivevd8rGYiBkDO2euM9ymDmnp5K=s120-c-rp-mo-ba2-br100,1.0,9 bulan lalu,"Sebenarnya jatuh tempo bayar itu tanggal brp si? Tiap saya mau bayar awal bulan, tagihannya yg keluar bulan kemarin. Biasanya pembayaran bulan kmrn batas sampe tgl 20, tapi ini belum tgl 20 udah kena denda. Tagihan juga makin ga ngotak, pdhl meteran air udah dikecilin, kesel sejadi2nya. Masih kabupaten lho ini, bukan kota besar, dan biayanya ngelebihin jabodetabek wkwk mana kualitas airnya jelek bgt, ga worth it sama biayanya. Ternyata banyak yg komplen ya sama regulasi pembengkakan biaya tiap waktu makin ga jelas",,True
6,Candra Yudistira,https://www.google.com/maps/contrib/118076844905423074025?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVCWPxw5rXsqCg8AlV4_tA0hLJpNKzhWFCNDTkrxx29N9C0CerG=s120-c-rp-mo-br100,1.0,9 bulan lalu,"Bapak/ibu manajemen tolong dong kasih solusi, kenapa setiap weekend debit air yg keluar sedikit banget padahal sudah jam 9 pagi. kami mau aktifitas mecuci jadi tidak bisa, padahal tagihan 3 bulan belakangan ini naik 30% tapi kenapa pelyanan ke pelangang juga tidak di tingkatkan.
Mohon di tanggapi bapak/ibu manajemen, terutama subag humas biar tidak jadi stigma negatif ke pelanggan pengguna air PDAM.
Trimakasih banyak di tunggu perbaikan pelayananya.🙏",,True
6,Nof,https://www.google.com/maps/contrib/115479885635670615162?hl=id,https://lh3.googleusercontent.com/a/ACg8ocJs0VzIFKzgCxzxotCBH2DCAnQMLF9htWH8Cv5cyXJl7YBsm0g=s120-c-rp-mo-br100,1.0,8 bulan lalu,"ini kenapa tagihan yang biasa nya cuman 350rb malah jadi 560rb. padahal pemakaian nya ya normal, pernah ada kebocoran tp udah di atasi sama pegawai pdam sendiri padahal. tiba-tiba bgt naik nya dan naik nya banyak bgt. pas baca ulasan nya ternyata banyak yg mengalami hal serupa. tolong dong diperbaiki kinerjanya, kan kasihan orang-orang yang pemakaian nya normal tp bayar nya berlebih",,True
6,Nara Rizky,https://www.google.com/maps/contrib/107583898903051220302?hl=id,https://lh3.googleusercontent.com/a/ACg8ocLpdPDy0al1IYUYVG35s8wpQH66yrLsX6yWz3qn76DkbzJjoQ=s120-c-rp-mo-br100,1.0,5 bulan lalu,Tagihan bln ini kenapa naik 100 % biasa gak smpk 100 jadi 231 rb padahal pemakain wajar,,True
6,RAFI RAMADHANI SETIAWAN,https://www.google.com/maps/contrib/117791825942955051010?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUl9Brz2l7yaL4FKe9WcIWXEZ6NSWAzsiktbks7nFl5yRBkjqQi=s120-c-rp-mo-ba3-br100,1.0,setahun lalu,"PDAM Sidoarjo terkenal biaya paling mahal tapi kualitas air Buruk sekali.
Air tidak layak minum/mandi.
Parah sudah bertahun tahun tidak ada peningkatan","['https://lh3.googleusercontent.com/geougc-cs/AB3l90BGqqI83GGt4bIPCpstMmOw319QDcvIqyhkiLpA6EihYgiMMZU10vbUOc5rFBB1CbjFh9YK2o466vmmkSIq8d3pn41hL_3Sewl9ae92mOIsT5zAekm4OfcfNsaLYOxWez_wwZuu', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90D5yUAAhxupBdoOqqnqS57xmkbo6U2Fv2NjKPgyAIAMfwI4S84Ak_4OjqlKHuFPnAHvXI5Z0O27Ls3lcvMmXOTS2pg65pXN-OzV87Ry-YuEsrjpcGNnosje7Uemqk8S6m7CJ8vCAA']",True
7,Wiwin Nurul Riyanti,https://www.google.com/maps/contrib/102171089711843529715?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVcpA776SbSoE-YrMFZwo2twcILUafLdfbIJ_bfg2vV-M7BlPP5=s120-c-rp-mo-br100,1.0,setahun lalu,"Ini yg terparaaah bukan berarti tdk pernah yaaa...
Sudah seminggu lebih air spt comberan,warna coklat bau bahan kimia, keraknya susah dhilangkan, kulit anak sy jd ngglodoki...PDAM tolong dong jangan ngotori hati dan pikiran, kita itu bayar lo bukan GRATISS...mahal lg

Isi ulang jd andalan...beli lg bayar lg😟","['https://lh3.googleusercontent.com/geougc-cs/AB3l90CKqUnvHjEZIufA0FaifelUOMoKrU-svginRqQyFn1lg7dPv5G4F2yiuAAAxZfGjPPS-vZElPXoHm632fFgbJUwq2FRaNOwGJabSXVsSIpzyPTopOu4xVHLGQCmWyBZLl9os2zG', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90DPmMB7QaJmApVvjK5EJ32VB9XuiIpTm5Ay1oDeUhR6sM24a6Qym3L-e8tjOMAYXSeYxvYWtqpB5LBLYxIlXzYRVdE6xYV-Usgw1hPBBg9Iwci6CQ2JmuPg99_YL1RaEM3x5H9Phg']",True
7,Suka sukain aje,https://www.google.com/maps/contrib/110702468761868662921?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUx9CU0ZqweCgmoJiyx2253WWCRHn9DiGUyS9wrOm2KsNZmXRDU=s120-c-rp-mo-br100,1.0,5 bulan lalu,"kalau bisa 0 kukasih 0 dah, tagihan tiba2 melonjak kupikir pemakaian kami yang berlebihan tapi setelah dihemat2 in sama aja tagihannya",,
7,Yusuf Efendi,https://www.google.com/maps/contrib/103773751414868271805?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjV-3DvmNs1G9MlP_vD-MH9e4y7vzoXUjGVjTgC2zbbNEUGyzcE=s120-c-rp-mo-br100,1.0,4 bulan lalu,Tagihannya naik tp air tidak jalan.. Gmn solusinya.. Di tlpn call center tidak ada jawaban.. Parahhhhh,,True
7,anayulia haminingtyas,https://www.google.com/maps/contrib/114830724044514700907?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUMotgufnavb72mvVSgYQwKgu8MOvFaKzsJ3fMh0YDW4X6m6v4M=s120-c-rp-mo-br100,1.0,7 bulan lalu,"Apa apaan sih. Air keluar sedikit, satu perumku pada protes. Dibatasi, dengan alasan takut pipa bocor. Eh harusnya punya solusi, tidak membuat konsumen kecewa gini.",,True
7,desain bumi,https://www.google.com/maps/contrib/118287628196606719973?hl=id,https://lh3.googleusercontent.com/a/ACg8ocILdZZJJ3YIBg1vVHJlsJ2wkSYgNVCs4h2S8KX7lKRRKom87A=s120-c-rp-mo-ba2-br100,1.0,3 minggu lalu,"bayar gak pernah telat, tapi air sering kosong,. dasar koruptor kalian !!!",,True
7,Luki nf,https://www.google.com/maps/contrib/109124036364834621405?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXHwc5SIue6HuB_nOucxbD-cSleRx1ZfzA1D3Ghn60q4yPIP10=s120-c-rp-mo-br100,1.0,Diedit 6 bulan lalu,"Tagihan membengkak dari sebukan 70 rb ini jadi 600rb, sudah buat pengaduan tetapi tidak ada tindak lanjut sama sekali, diinformasikan akan ada teknisi datang tapi ditunggu tunggu tidak ada yang datang",,
7,aris yuwana,https://www.google.com/maps/contrib/111390572908947195017?hl=id,https://lh3.googleusercontent.com/a/ACg8ocI6ly_qWlLWxh_w_OweJ8hFjKTmBkhME8dWquoIAafnb5MbYw=s120-c-rp-mo-br100,1.0,9 bulan lalu,"Selamat Siang, untuk tagihan PDAM beberapa bulan belakang ini kok naik drastis ya, biasa sekitar 150-200 sekarang bisa sampai 400 ribu. pemakaian wajar. APakah ada kenaikan harga per meternya?? DImana kita bisa melihat online meter before afternya supaya bisa mencocoknay dengan meteran dirumah. Karena kalau membayar lewat market place hanya muncul jumlah pemakaiannya. Terima Kasih",,
7,Dessy Eka,https://www.google.com/maps/contrib/114096066010962975570?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjU8uojZC4-HDL8u5CTahOyGMOx877gH4grmEx4eB3PlPMlM7NL1HA=s120-c-rp-mo-ba3-br100,1.0,8 bulan lalu,"Biasanya cuma bayar 200rban, ini melonjak jadi 608rb. Padahal pemakaian normal seperti biasa. Tidak ada kebocoran. Siapapun oknum yg mempermainkan meteran seperti ini semoga mendapat ganjaran setimpal sampai ke anak cucu karena sudah merugikan org banyak. Yang merasa senasib, sama² kita katakan ""AMIN""",,True
7,Andreas Brandi,https://www.google.com/maps/contrib/114171692822479662799?hl=id,https://lh3.googleusercontent.com/a/ACg8ocKeFiTe1uJAFwiybaBMHapV9MSN1W51-P5SA0CrmSL9VQfp0A=s120-c-rp-mo-ba4-br100,1.0,10 bulan lalu,"Air jarang keluar. Kalau di komplain selalu alasan selalu :
1. Debit air kecil.
2. Perumahan Green Mansion berada pada paling ujung pipa PDAM.
3. Di komplain tidak pernah dibalas hanya dibaca saja baik lewat medsos, DM dan sebagainya
Tetapi pihak PDAM sama sekali tidak pernah ada solusi yang seharusnya !!
Kalau pun ada bisa dihitung dengan jari tapi lebih banyak tidak ada.
Kalau soal tagihan selalu minta tepat waktu dibayarkan , bila terlambat langsung denda !!
Warga minta pelayanan yang baik , keluhan ditanggapi, air mengalir tidak pernah kesampaian tapi tagihan harus bayar.
Kalau seperti ini sama sekali tidak ada kompensasi dari PDAM.",,True
7,Bunda Azomfa,https://www.google.com/maps/contrib/106696267531282227572?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVsH5doPRAnjDSyvn2oaaN1Pl9W7auEY3jSHDKuNTFyXjmGL9zY=s120-c-rp-mo-ba3-br100,1.0,setahun lalu,"Jarang pake PDAM, cuman dipake nyuci baju aja yg seminggu 2-3x lainnya semua aktifitas pake air sumur.eh lha kok shock liat tagihannya. April msh 80rb, Mei 302rb, Juni 480rb, Juli 636rb padahal hampir 3 minggu kami liburan luar kota. Keterlaluan!!! Dulu udah pas jaman pandemi bbrp bulan bayar sampe 1,8jt laporan cuman dijawab cek aja barang kali ada kebocoran padahal kami irit pake PDAM karena ada air sumur yg lbh bagus kualitasnya. Duh, Kalo mau malak atau cari duit haram jgn dipelayanan publik!!!",,True
8,Dian Irawan Dian,https://www.google.com/maps/contrib/110918732654661703582?hl=id,https://lh3.googleusercontent.com/a/ACg8ocK2AlxAsKlqJpIKq0kItyAvpUzUbokXM8oat6bmYx8Bv9fTZw=s120-c-rp-mo-ba6-br100,2.0,Diedit 5 tahun lalu,"Sudah 2 hari ini air PDAM di rumah kami (air Umbulan) kotor sekali, tidak bisa dipakai. Mohon diberi info bila ada perbaikan pipa yg akan mengakibatkan air keruh, agar bisa antisipasi. Trims.","['https://lh3.googleusercontent.com/geougc-cs/AB3l90A17FhWlNuQzQjbqIyTESDFZuwVgg7iGbnTwEswwJXsl_HtK87oU2Y8kaqSd6kXs0cqS7zINmJc-al5R_IKI2hi116ao6tbrudn2R2ZqgiJhwA0ayawfn7KlP50YFznwdtRr78-', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90CQFkhq5XHnuA-hIWiMh6tnssRj4Q0ZQr3TImKNbShjn0G7mdvkqAgKH9v37JlIVYd3zbgcVe0UcTn_KTnidDHIcKqETXJdPgZOSR-2dU-VYSuq6F3JJTztWMdHLDTQVB0OFG4']",True
8,Rafasyah Andhiwijaya,https://www.google.com/maps/contrib/111575560627300356389?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVhcp1Ng3E2eTxHECLLl9jFtcTFWW_jHLmU-oY9vHrUxza_6UDF=s120-c-rp-mo-br100,1.0,sebulan lalu,Sudah 2 bulan ini tagihan tidak wajar. Up sampe 5x lipat,,True
8,Ryo Anugrah,https://www.google.com/maps/contrib/117037482423011652726?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUJAg7FrLQHDRCc6hfc6z_N77KpELlLcx0rNs7B_SFky5cRhjoh=s120-c-rp-mo-br100,1.0,7 bulan lalu,"Ga wajar kenaikan tagihan pdam bulan ini, naik 4x lipat dari biasanya padahal pemakaian bulan kemarin dengan bulan2 sebelumnya sama.",,True
8,Asmaul Khusnaa,https://www.google.com/maps/contrib/112304483847116411900?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVJzTtP8kz9ILY8N8uXLD2gvZ2wiN1zVm8Z0i9ZQUCooiGC7iQ=s120-c-rp-mo-br100,1.0,11 bulan lalu,"PDAM naiknya gak logis sama sekali, padahal tiap bulan bayar kok tiba tiba tagihan bengkak 15x lipat,
terutama kepada bagian pengecekkan, orangnya malas cek meteran mungkin, hanya mengandalkan foto dr pihak pemilik, pdahal tugas pengecekan kan tugas dr pihak PDAM nya sendiri.",,
8,Wisnu Narendra,https://www.google.com/maps/contrib/108928569096962576647?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVL9oI51lY6gR7lJv7tyfDCz5bSMBlAUjzh3eh-roTBMY2rOT6IJQ=s120-c-rp-mo-ba2-br100,1.0,setahun lalu,"Pengalaman pahit setelah memasang air PDAM.. Biaya bulanan lebih mahal dari sebelumnya yg pada waktu masih beli..
Masa tarif bulanan selalu sma meskipun pemakaian besar atau kecil, bahkan sempat gak memakai selama 1 bln penuh tapi tarif bulanan tetap sama. Kalau gak ada pemakaian tapi tarif tetap sama dengan pada saat waktu memakai uangnya kemana? Sangat merugikan sekali ini. Di sini saya sertai foto meter yg sama tapi bulan berbeda dengan tarif yg sama.",['https://lh3.googleusercontent.com/geougc-cs/AB3l90Az5_q9nl172tt3UKCMlOoSleOa8oC8Uxx9G-SqqV6R2Aekk8vHEA2nfdAK3WISpUqzCf_VwSIqCCPRb6HQDsorWfhuY3oh1fMnMTyZjgpB5jdIHrrfjAQlnW0an-__kOb7ggmo9w'],True
8,Rizky Sari,https://www.google.com/maps/contrib/105522995838195781589?hl=id,https://lh3.googleusercontent.com/a/ACg8ocK5r0bbTg1oXGK4B_ojRvAjvzEvSHam7vdxHj69hybYQS-HCGA=s120-c-rp-mo-ba2-br100,1.0,10 bulan lalu,"Air butek sampe suami infeksi kulit, saya jerawatan jg sampe infeksi. Bayar mahal tp sering mati, kalo ga gitu airnya kecil banget. Bulan ini tagihan naik hampir 3x lipat. Saya kira saya doang yg tagihannya naik, setelah baca komen ternyata banyak jg yg naiknya ga masuk akal. Ga heran ya belasan tahun lalu mertua sampe pindah surabaya karna ga betah dgn masalah PDAM yg kayak gini.",,True
8,t4tik siren,https://www.google.com/maps/contrib/109293096025971258180?hl=id,https://lh3.googleusercontent.com/a/ACg8ocLvsFgYhtFldo5XIU8vppAvfHap7KVQtQ17eEUu0_5fONEqFRE=s120-c-rp-mo-br100,1.0,10 bulan lalu,"Tagihan air saya melonjak drastis. Dari biasanya diangka 200 sampai 300 lalu naik 400 slg malah sdha tembus 700. Padahal hanya rumahan biasa.
Yang lebih parah lagi pegawai bagian pembayaran di gedung belakang.
Kami niat bayar. Seandainya telatpun kami kena denda. Ruginya ada di mana. Kenapa wajah ibu itu jutek dan sangat2 menyebalkan. Tidak ada sikap dan ucapannya yang baik. Perbaiki buk sikapmu bu. Anda memakai hijab tapi attitudmu nol.

Saya sfah berberapa kali meminta juga agar di cekkan ada apa dgn meteran saya sampai tagihan seperti itu. TAPI PERCUMA TIDAK DIRESPON. DAN TAGIHAN SEMAKIN MEMBENGKAK",,
8,Udin Insan88,https://www.google.com/maps/contrib/116269225093740635202?hl=id,https://lh3.googleusercontent.com/a/ACg8ocIHDRxsUB_1rRGuodQ7FoE3r8__BO3-HdNeNSQm59acCKChcg=s120-c-rp-mo-br100,1.0,9 bulan lalu,"Baru bulan lalu saya laporan bahwa stop kran bocor dan minta ganti meteran yang baru.
Truz petugas datang mengganti dan dikenakan biaya penggantian stop kran 150rb + jasa 50rb + pipa modifikasi 25rb.
Lah kok sekarang stop kran error lagi. Stop kran sudah d tutup tapi meteran masih truz berputar.
Baru 1 bulan Lo ini... Harga stop kran juga gak murah, masak harus ganti lagi...",,True
8,Pudji Rahayu,https://www.google.com/maps/contrib/108101726814750145429?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVcXGPCZcJCW1acIILTCwDfSTNbet2IjWJQKqgM17jK_2kMy7IJ=s120-c-rp-mo-br100,1.0,10 bulan lalu,"Setelah kejadian air mati katanya sih debit air mngecil setelah komen beberapakali di postingan IG. Ternyata review google ini bnyk yg bilang tagihan TIDAK WAJAR.

Saya di rumah 4 orang selalh londry. Agustus thun kmren tagihan 160k agustus tagun ini 310. Dengan jumlah orang yg sama dan tetap londry.

Nomor call center aja gak bisa di hubungi hmm lucu sekali",,True
8,sangaji bima,https://www.google.com/maps/contrib/103489884996423798854?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUZUicS5BpU2qYX7PKPu24XyaMNi0nX2_LkM5BtpL7z0Zj6ZT33=s120-c-rp-mo-br100,1.0,10 bulan lalu,"Air PDAM desa kedungrejo mati total sudah 2 hari,alasan debit air sungai tawangsari berkurang padahal sidoarjo daerah delta??
Masa gak ada antisipasi atau pembenahan dan tagihan juga gak jelas kadang 300.000 terus bulan depan nya 120.000 terus bulan depan nya 400.000😅
Air juga kotor gak pernah bersih!
Parah pdam delta Sidoarjo..",,
9,Trinia Yunita,https://www.google.com/maps/contrib/117304846583984614417?hl=id,https://lh3.googleusercontent.com/a/ACg8ocKPB16nbnQ2l_C5jEQqwYXlSHIAEfJuJGvQ3e3dg6EZKipRvQ=s120-c-rp-mo-br100,1.0,setahun lalu,Tiap hari ditinggal kerja cum ada aktivitas pagi dan malem saja air digunakan untuk Mandi dan cuci piring itupun kalo air keluar. Sedangkan cuci baju pakai air tandon. Pertama sebulan kena 40ribuan terus naik menjadi 125ribu terus naik lagi menjadi 240ribuan terus naik lagi jadi 315ribu ehhh dibiar²kan naik truss dan pagi in cek mau bayar naik menjadi 514.600... helooo it naiknya dari mana?? Masa iya buat mandi dan cuci piring segitu sedangkan tiap hari ditinggal kerja.. tolong donk kerja samanya meteran di Cekk tiap bulannya biar tiap bulan akuratt bukan seenaknya membengkak tagihan..!!!,,True
